id,resolution,brand_name,description,name_rus,CommercialTypeName4,rating_1_count,rating_2_count,rating_3_count,rating_4_count,rating_5_count,comments_published_count,photos_published_count,videos_published_count,PriceDiscounted,item_time_alive,item_count_fake_returns7,item_count_fake_returns30,item_count_fake_returns90,item_count_sales7,item_count_sales30,item_count_sales90,item_count_returns7,item_count_returns30,item_count_returns90,GmvTotal7,GmvTotal30,GmvTotal90,ExemplarAcceptedCountTotal7,ExemplarAcceptedCountTotal30,ExemplarAcceptedCountTotal90,OrderAcceptedCountTotal7,OrderAcceptedCountTotal30,OrderAcceptedCountTotal90,ExemplarReturnedCountTotal7,ExemplarReturnedCountTotal30,ExemplarReturnedCountTotal90,ExemplarReturnedValueTotal7,ExemplarReturnedValueTotal30,ExemplarReturnedValueTotal90,ItemVarietyCount,ItemAvailableCount,seller_time_alive,ItemID,SellerID
205822,0,OEM,"Код детали и взаимозамена:<br>

SAR001MI, 12ph28. Маркировка детали SAR001MI 120N. Круглый, корпус металл, втулки металл.

<br>","Амортизаторы для стиральной машины Bosch, Miele D-8x24 мм, 120N, 195-270 мм (к-т 2 шт.) SAR001MI","Запчасти для стиральной, сушильной машины",0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,720.0326673944377,815,0,0,0,0,0,1,0,0,0,1404.4023478803315,1536.2795330565884,1644.1912745768032,573.0,2084.0,5417.0,554.0,1999.0,5217.0,18.0,53.0,169.0,1018.9791325218964,1168.5824229032903,1283.840449215477,4.0,4.0,858.0,100780,475
235178,0,,Внимание! Перед заказом сравните фото товара с подсветкой вашего телевизора.<br>Подходит для телевизора : SAMSUNG UЕ49RU7442U<br>Характеристики<br>Длина: 530 мм<br>Ширина: Не указано<br>Количество светодиодов: 38 LED<br>Напряжение светодиодов: 6 V<br>Комплект: 2 планки,Подсветка для SAMSUNG UЕ49RU7442U,Запчасти для телевизора,,,,,,,,,731.5611097873974,651,0,0,0,0,0,0,0,0,0,1081.4718411656595,1249.96703932075,1327.8429799307764,36.0,223.0,519.0,35.0,210.0,483.0,4.0,12.0,21.0,840.1203377614747,965.8632220658768,1021.3418735199618,55.0,55.0,1062.0,115391,51
191577,0,,"Аккумулятор для Apple iPhone 8 (ORIG) - это высококачественный заменитель оригинальной батареи вашего смартфона. Если ваш iPhone 8 стал быстро разряжаться или перестал держать заряд, то этот продукт станет идеальным решением для восстановления автономной работы устройства.<br/><br/>Данный аккумулятор для iPhone 8 изготовлен с учетом всех технических требований и стандартов Apple, что гарантирует его полную совместимость и безопасное использование. Обладая емкостью, эквивалентной оригинальному аккумулятору, он обеспечит продолжительное время работы и стабильную произво",Аккумулятор для Apple iPhone 8 (ORIG),Аккумулятор для мобильного телефона,,,,,,,,,720.5981769249447,0,0,0,0,0,0,0,0,0,0,675.4895446042859,675.5033187880105,675.4841444433634,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.0,93671,975
215468,0,ProFDetali,"Подсветка для телевизора SAMSUNG UE65TU8000.
Партномер: SVC650AG6_R, SVC650AG6_R, SVC650AG6_L, LM41-00875A, LM41-00876A, JL.D650C1330-408AR-M, JL.D650C1330-408AL-M_V04, V0T7-650SMA-R0, V0T7-650SMB-R1, CRH-P65S630300512032, CRH-P65S63030051214P совместима с телевизором Samsung UE65TU8000.<br>Диагональ: 65""  <br><br>Информация: 10 планок по 6 светодиодов   <br><br>Напряжение диодов: 3v  <br>За комплект: Да <br><br>Перед покупкой сверьте модель телевизора, количество линз, разъем подключения, напряжение диодов. Обязательно обращайте внимание на версию подсветки! В одинаковых моделях устанавливают до 4х разных типов! Магазин Профдетали предлагает широкий ассортимент качестве",Подсветка для телевизора SAMSUNG UE65TU8000,Запчасти для телевизора,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,893.7316209832713,1,0,0,0,0,0,0,0,0,0,1357.685194438287,1481.0611962500452,1576.92405432569,215.0,840.0,2104.0,210.0,829.0,2085.0,14.0,74.0,174.0,1105.2849535771302,1238.75566904903,1339.066544056772,121.0,121.0,404.0,105757,24
327136,1,,"<ul><li>Практически вдвое быстрее накопителей предыдущего поколения</li><li>Защита от падений с высоты до трех метров, пыле- и водонепроницаемость со степенью защиты IP65, ударопрочность и устойчивость к воздействию рентгеновского излучения</li><li>Совместимость со многими смартфонами с разъемом USB Type-C для быстрого и простого резервного копирования</li></ul>","1 ТБ Внешний SSD-диск (SDSSDE61-1T00-G25B), USB 3.2, чтение - 1050 Мб/с, запись - 1000 Мб/с, Резина, голубой",Внешний SSD,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,995.2298542352332,276,0,0,0,0,3,9,0,0,0,1328.491532647865,1457.3809507504932,1577.036400053934,30.0,111.0,368.0,26.0,100.0,332.0,2.0,6.0,15.0,1002.9533096300688,1143.765550130747,1241.3390632896887,2.0,2.0,747.0,161032,5185
81763,0,iQZiP,Дисплей для Samsung Galaxy A8 Plus A730F (2018) в сборе с тачскрином (OLED) черный,Дисплей для Samsung Galaxy A8 Plus A730F (2018) в сборе с тачскрином (OLED) черный,Дисплеи для телефонов,,,,,,,,,945.7765008779312,57,0,0,0,0,0,0,0,0,0,1215.6653251107928,1343.1182304021893,1471.8525108645067,46.0,243.0,1313.0,44.0,226.0,1161.0,0.0,16.0,51.0,0.0,1011.036599251585,1161.4927237011088,1.0,1.0,891.0,40642,15
426076,0,OINO,"Дисплей для Xiaomi Redmi Note 10T/Poco M3 Pro Черный идеально подойдет для замены Вашего разбитого дисплея. Однако, обратите внимание на важные моменты: 
1. Не забудьте выключить телефон перед заменой дисплейного модуля.
2. Проведите предварительную проверку дисплея, просто подключив его к телефону, убедитесь, что всё корректно работает, и только после этого приступайте к установке. Этот пункт крайне важен так как: гарантия НЕ РАСПРОСТРАНЯЕТСЯ на дисплеи ПОСЛЕ УСТАНОВКИ.
3. Если на задней стороне дисплея присутствует двухсторонний скотч для фиксации шлейфа, обязательн","Дисплей для Xiaomi Redmi Note 10T, Poco M3 Pro",Дисплеи для телефонов,,,,,,,,,794.8560846343682,266,0,0,0,0,0,0,0,0,0,1351.9461412616015,1520.4187349512415,1629.6316352365957,561.0,3123.0,9893.0,550.0,3067.0,9656.0,57.0,254.0,633.0,1136.7149776458218,1277.147664102291,1374.1203493120386,182.0,182.0,354.0,207580,335
268201,0,RS-Zapchasti,"Нож большой для электрической мясорубки Philips (Филлипс) - 9999990135
Большой нож для электромясорубки Philips (Филлипс).
 Характеритики: 
Диаметр: 56 мм",Нож большой для электрической мясорубки Philips (Филлипс) - 9999990135,Запчасти для мясорубки,,,,,,,,,735.1794346151123,348,0,0,0,0,0,0,0,0,0,1189.0406736304049,1332.5349527078542,1480.9424961246466,98.0,396.0,1808.0,92.0,375.0,1664.0,9.0,29.0,117.0,957.069480501699,1072.3123379257763,1218.9859425110085,19.0,19.0,816.0,131897,1616
259971,0,Samsung,"Смартфон поддерживает множество форматов аудио- и видеофайлов. Он оснащён четырьмя динамиками, что обеспечивает хорошее качество звука. Вспышка позволяет делать качественные снимки в условиях недостаточной освещённости.<br/><br/>Также смартфон оснащён автоматической ориентацией экрана в зависимости от положения устройства, встроенным датчиком освещённости и сканером отпечатка пальца для дополнительной безопасности.","Samsung Смартфон 12/256 ГБ, желтый",Смартфон Samsung,,,,,,,,,1163.7813723231156,24,0,0,0,0,0,0,0,0,0,1492.220295707587,1626.7016473812314,1758.8539750188218,273.0,1117.0,3919.0,243.0,896.0,2980.0,14.0,42.0,145.0,1137.8069135176677,1320.2387236353234,1409.157934428924,24.0,24.0,832.0,127769,144
394170,1,,,"Проводные наушники-вкладыши 3,5 мм, наушники-вкладыши с микрофоном, игровая стереогарнитура для телефонов Samsung, , компьютеров",Гарнитура проводная,,,,,,,,,648.7277728015504,9,0,0,0,0,0,0,0,0,0,704.2551355585102,809.4106843718525,814.9188008634962,4.0,18.0,20.0,4.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,66.0,192804,11242
170844,0,EUROZIP,"Пробка крышки чаши блендера CP9097/01 для кухонных комбайнов Philips 996510056473.

Совместимость с брендом: Philips
Материал: пластик
Цвет: прозрачный
Объем: 50ml

Список совместимых устройств (может быть не полным!):
Philips CP9097/01,
Philips HR2093/00,
Philips HR2093/08,
Philips HR2095/00,
Philips HR2095/30,
Philips HR2095/31,
Philips HR2095/32,
Philips HR2095/33,
Philips HR2095/34,
Philips HR2095/90,
Philips HR2095/91,
Philips HR2095/92,
Philips HR2095/93,
Philips HR2095/94,
Philips HR2096/00,
Philips HR2096/01,
Philips HR2096/02,
Philips HR2096/03,
Philips HR2096/04,
Philips HR2097/00,
Philips HR2194/30,
Philips HR2195/00,
Philips HR2195/01,
Philips HR2195/04,
Philips HR2195/05,
Philips HR2195/07,
Philips HR2195/08,
Philips HR2196/04,
Philips HR2196/08,
Philips HR2196/38,
Philips RI2095/90,
Philips RI2095/91,
Philips RI2096/00,
Philips RI2096/01,",Пробка мерная крышки чаши 50ml блендера CP9097/01 для кухонных комбайнов Philips 996510056473,Запчасти для блендера,,,,,,,,,730.875015439872,472,0,0,0,0,0,0,0,0,0,1408.1547182736172,1566.0981984058403,1643.6750614006312,912.0,4081.0,9245.0,846.0,3831.0,8664.0,55.0,225.0,464.0,1130.2481350634266,1277.0140568915956,1340.6125888362571,45.0,45.0,1640.0,83698,16
